timestamp,temperature
20250421T1900,10.710245
20250421T2000,10.320246
20250421T2100,10.160245
20250421T2200,10.120245
20250421T2300,9.450245
20250422T0000,9.080245
20250422T0100,8.550245
20250422T0200,8.440246
20250422T0300,8.190246
20250422T0400,7.8402452
20250422T0500,7.920245
20250422T0600,9.350245
20250422T0700,11.880245
20250422T0800,14.090245
20250422T0900,15.410245
20250422T1000,16.640245
20250422T1100,17.180244
20250422T1200,17.630245
20250422T1300,18.060246
20250422T1400,18.280245
20250422T1500,18.360245
20250422T1600,18.160246
20250422T1700,17.320246
20250422T1800,15.260245
20250422T1900,12.780245
20250422T2000,11.760245
20250422T2100,11.300245
20250422T2200,9.790245
20250422T2300,9.330245
20250423T0000,8.700245
20250423T0100,7.2202454
20250423T0200,6.8002453
20250423T0300,6.9902453
20250423T0400,6.650245
20250423T0500,7.270245
20250423T0600,9.800245
20250423T0700,11.920245
20250423T0800,13.770246
20250423T0900,15.370245
20250423T1000,16.480246
20250423T1100,16.450245
20250423T1200,16.780245
20250423T1300,16.290245
20250423T1400,13.870245
20250423T1500,12.300245
20250423T1600,12.070246
20250423T1700,11.770246
20250423T1800,11.410245
20250423T1900,11.150246
20250423T2000,10.950245
20250423T2100,10.610246
20250423T2200,10.500245
20250423T2300,10.220245
20250424T0000,9.900246
20250424T0100,9.600245
20250424T0200,9.270246
20250424T0300,9.180245
20250424T0400,9.160245
20250424T0500,9.290245
20250424T0600,9.650246
20250424T0700,10.430245
20250424T0800,11.290245
20250424T0900,11.740245
20250424T1000,12.260245
20250424T1100,12.690246
20250424T1200,12.400246
20250424T1300,12.520246
20250424T1400,12.540245
20250424T1500,12.680245
20250424T1600,12.630245
20250424T1700,12.3102455
20250424T1800,11.500245
20250424T1900,10.780245
20250424T2000,10.330245
20250424T2100,10.3102455
20250424T2200,10.0602455
20250424T2300,10.080245
20250425T0000,10.200245
20250425T0100,10.100245
20250425T0200,10.0602455
20250425T0300,10.050245
20250425T0400,9.990245
20250425T0500,9.980246
20250425T0600,10.150246
20250425T0700,10.390245
20250425T0800,10.880245
20250425T0900,11.740245
20250425T1000,12.190246
20250425T1100,13.260245
20250425T1200,14.040245
20250425T1300,14.390245
20250425T1400,14.5602455
20250425T1500,14.190246
20250425T1600,14.100245
20250425T1700,13.780245
20250425T1800,12.730246
20250425T1900,11.470245
20250425T2000,11.250245
20250425T2100,10.370245
20250425T2200,9.800245
20250425T2300,9.300245
20250426T0000,8.830245
20250426T0100,8.580245
20250426T0200,8.200246
20250426T0300,8.220245
20250426T0400,8.630245
20250426T0500,9.510245
20250426T0600,10.520246
20250426T0700,11.480246
20250426T0800,12.570246
20250426T0900,13.550245
20250426T1000,13.580245
20250426T1100,14.210245
20250426T1200,14.710245
20250426T1300,15.070246
20250426T1400,15.140245
20250426T1500,15.100245
20250426T1600,15.110246
20250426T1700,14.540245
20250426T1800,13.590245
20250426T1900,12.100245
20250426T2000,11.0602455
20250426T2100,9.790245
20250426T2200,9.690246
20250426T2300,9.200245
20250427T0000,8.800245
20250427T0100,8.5602455
20250427T0200,8.850245
20250427T0300,8.690246
20250427T0400,8.390245
20250427T0500,8.220245
20250427T0600,9.400246
20250427T0700,11.710245
20250427T0800,13.640245
20250427T0900,15.250245
20250427T1000,16.740246
20250427T1100,17.750246
20250427T1200,18.510244
20250427T1300,18.830246
20250427T1400,19.030245
20250427T1500,18.770245
20250427T1600,18.700245
20250427T1700,18.080246
20250427T1800,16.600245
20250427T1900,14.950245
20250427T2000,13.640245
20250427T2100,13.350245
20250427T2200,11.850245
20250427T2300,10.920245
20250428T0000,10.010245
20250428T0100,8.970245
20250428T0200,8.180245
20250428T0300,7.7602453
20250428T0400,7.3502455
20250428T0500,7.110245
20250428T0600,10.180245
20250428T0700,13.0602455
20250428T0800,15.410245
20250428T0900,17.400246
20250428T1000,19.140245
20250428T1100,20.430244
20250428T1200,21.230246
20250428T1300,21.950245
20250428T1400,22.400246
20250428T1500,22.540245
20250428T1600,22.350245
20250428T1700,21.290245
20250428T1800,19.180244
20250428T1900,16.490246
20250428T2000,14.630245
20250428T2100,13.860246
20250428T2200,12.8102455
20250428T2300,11.470245
20250429T0000,10.470245
20250429T0100,10.040245
20250429T0200,9.270246
20250429T0300,8.0602455
20250429T0400,7.2602453
20250429T0500,8.280246
20250429T0600,11.650246
20250429T0700,14.840245
20250429T0800,17.290245
20250429T0900,19.120245
20250429T1000,20.900246
20250429T1100,22.250246
20250429T1200,23.330246
20250429T1300,24.150246
20250429T1400,24.510244
20250429T1500,25.120245
20250429T1600,24.220245
20250429T1700,23.260244
20250429T1800,20.910246
20250429T1900,17.180244
20250429T2000,16.450245
20250429T2100,16.130245
20250429T2200,13.470245
20250429T2300,12.650246
20250430T0000,11.660245
20250430T0100,10.630245
20250430T0200,9.910245
20250430T0300,8.800245
20250430T0400,7.670245
20250430T0500,9.030245
20250430T0600,12.270246
20250430T0700,16.130245
20250430T0800,18.610245
20250430T0900,20.540245
20250430T1000,22.410246
20250430T1100,23.720245
20250430T1200,25.200245
20250430T1300,25.300245
20250430T1400,25.600245
20250430T1500,25.710245
20250430T1600,25.370245
20250430T1700,24.410246
20250430T1800,20.940245
20250430T1900,18.270245
20250430T2000,17.070246
20250430T2100,14.990245
20250430T2200,12.440246
20250430T2300,11.390245
20250501T0000,10.570246
20250501T0100,9.470245
20250501T0200,9.160245
20250501T0300,8.990245
20250501T0400,9.240245
20250501T0500,9.440246
20250501T0600,12.930245
20250501T0700,16.910246
20250501T0800,20.040245
20250501T0900,23.000246
20250501T1000,24.540245
20250501T1100,25.920246
20250501T1200,26.220245
20250501T1300,27.400246
20250501T1400,27.290245
20250501T1500,27.890245
20250501T1600,27.260244
20250501T1700,25.930244
20250501T1800,22.470245
20250501T1900,19.850245
20250501T2000,15.790245
20250501T2100,14.230246
20250501T2200,11.940246
20250501T2300,11.260245
20250502T0000,11.020246
20250502T0100,10.860246
20250502T0200,10.700245
20250502T0300,10.640245
20250502T0400,10.700245
20250502T0500,11.510245
20250502T0600,14.490245
20250502T0700,18.140245
20250502T0800,21.330246
20250502T0900,23.400246
20250502T1000,25.110245
20250502T1100,26.570246
20250502T1200,26.990246
20250502T1300,28.180244
20250502T1400,28.200245
20250502T1500,28.580246
20250502T1600,27.740246
20250502T1700,26.020245
20250502T1800,22.960245
20250502T1900,20.260244
20250502T2000,19.670246
20250502T2100,18.810246
20250502T2200,17.570246
20250502T2300,17.890245
20250503T0000,18.010244
20250503T0100,19.390245
20250503T0200,19.020245
20250503T0300,16.290245
20250503T0400,15.460245
20250503T0500,14.690246
20250503T0600,15.250245
20250503T0700,15.950245
20250503T0800,17.290245
20250503T0900,19.490246
20250503T1000,21.550245
20250503T1100,22.730246
20250503T1200,24.220245
20250503T1300,24.870245
20250503T1400,24.640245
20250503T1500,24.880245
20250503T1600,24.320246
20250503T1700,23.690245
20250503T1800,21.650246
20250503T1900,19.370245
20250503T2000,18.370245
20250503T2100,18.340246
20250503T2200,16.810246
20250503T2300,16.500246
20250504T0000,15.990245
20250504T0100,15.390245
20250504T0200,14.920245
20250504T0300,14.470245
20250504T0400,13.870245
20250504T0500,13.780245
20250504T0600,14.450245
20250504T0700,14.730246
20250504T0800,14.220245
20250504T0900,12.980246
20250504T1000,12.760245
20250504T1100,12.630245
20250504T1200,12.490245
20250504T1300,12.390245
20250504T1400,12.540245
20250504T1500,12.030245
20250504T1600,11.760245
20250504T1700,11.490245
20250504T1800,11.0602455
20250504T1900,10.790245
20250504T2000,10.510245
20250504T2100,10.360246
20250504T2200,10.110246
20250504T2300,10.040245
20250505T0000,9.890245
20250505T0100,9.520246
20250505T0200,9.210245
20250505T0300,8.930245
20250505T0400,8.5602455
20250505T0500,8.440246
20250505T0600,8.540245
20250505T0700,8.8102455
20250505T0800,9.210245
20250505T0900,9.650246
20250505T1000,10.130245
20250505T1100,10.040245
20250505T1200,10.3102455
20250505T1300,10.850245
20250505T1400,11.160245
20250505T1500,11.360246
20250505T1600,10.890245
20250505T1700,10.590245
20250505T1800,10.080245
20250505T1900,9.500245
20250505T2000,9.240245
20250505T2100,9.040245
20250505T2200,8.450246
20250505T2300,8.250245
20250506T0000,7.880245
20250506T0100,7.9102454
20250506T0200,8.150246
20250506T0300,8.220245
20250506T0400,8.170245
20250506T0500,8.490246
20250506T0600,9.120245
20250506T0700,9.840245
20250506T0800,10.390245
20250506T0900,11.280245
20250506T1000,11.930245
20250506T1100,12.230246
20250506T1200,12.640245
20250506T1300,12.980246
20250506T1400,13.010245
20250506T1500,12.830245
20250506T1600,12.880245
20250506T1700,12.650246
20250506T1800,12.040245
20250506T1900,10.510245
20250506T2000,9.550245
20250506T2100,9.150246
20250506T2200,9.090245
20250506T2300,8.290245
20250507T0000,8.150246
20250507T0100,7.5602455
20250507T0200,6.730245
20250507T0300,6.460245
20250507T0400,6.420245
20250507T0500,7.400245
20250507T0600,8.800245
20250507T0700,10.430245
20250507T0800,12.050245
20250507T0900,13.320246
20250507T1000,15.200245
20250507T1100,15.750245
20250507T1200,15.800245
20250507T1300,15.940246
20250507T1400,15.570246
20250507T1500,15.220245
20250507T1600,14.690246
20250507T1700,14.100245
20250507T1800,13.110246
20250507T1900,12.330245
20250507T2000,11.380245
20250507T2100,10.710245
20250507T2200,10.460245
20250507T2300,10.660245
20250508T0000,10.500245
20250508T0100,9.340245
20250508T0200,9.800245
20250508T0300,9.380245
20250508T0400,9.150246
20250508T0500,8.620245
20250508T0600,9.620245
20250508T0700,10.950245
20250508T0800,12.600245
20250508T0900,13.900246
20250508T1000,14.700245
20250508T1100,15.980246
20250508T1200,16.320246
20250508T1300,16.010246
20250508T1400,15.480246
20250508T1500,13.990245
20250508T1600,14.090245
20250508T1700,14.110246
20250508T1800,13.570246
20250508T1900,12.390245
20250508T2000,11.380245
20250508T2100,10.190246
20250508T2200,8.690246
20250508T2300,8.070246
20250509T0000,7.270245
20250509T0100,6.9902453
20250509T0200,6.0902452
20250509T0300,5.770245
20250509T0400,5.8202453
20250509T0500,6.7602453
20250509T0600,8.830245
20250509T0700,11.230246
20250509T0800,12.960245
20250509T0900,14.450245
20250509T1000,15.690246
20250509T1100,16.490246
20250509T1200,17.900246
20250509T1300,17.750246
20250509T1400,17.920246
20250509T1500,17.610245
20250509T1600,17.470245
20250509T1700,17.020245
20250509T1800,15.390245
20250509T1900,13.8102455
20250509T2000,12.260245
20250509T2100,9.800245
20250509T2200,7.8902454
20250509T2300,6.9902453
20250510T0000,5.8102455
20250510T0100,5.5102453
20250510T0200,4.5902452
20250510T0300,4.2602453
20250510T0400,3.9402456
20250510T0500,5.360245
20250510T0600,8.830245
20250510T0700,12.0602455
20250510T0800,14.580245
20250510T0900,16.250246
20250510T1000,17.840246
20250510T1100,18.610245
20250510T1200,20.310246
20250510T1300,20.400246
20250510T1400,21.470245
20250510T1500,21.550245
20250510T1600,21.510244
20250510T1700,20.510244
20250510T1800,18.470245
20250510T1900,16.840246
20250510T2000,15.360246
20250510T2100,12.100245
20250510T2200,10.580245
20250510T2300,9.450245
20250511T0000,8.350245
20250511T0100,7.730245
20250511T0200,7.2202454
20250511T0300,6.5902452
20250511T0400,6.400245
20250511T0500,7.980245
20250511T0600,11.450245
20250511T0700,14.890245
20250511T0800,17.190245
20250511T0900,19.020245
20250511T1000,20.290245
20250511T1100,21.460245
20250511T1200,22.480246
20250511T1300,23.200245
20250511T1400,24.030245
20250511T1500,24.030245
20250511T1600,24.090246
20250511T1700,23.520245
20250511T1800,20.530245
20250511T1900,17.450245
20250511T2000,14.000245
20250511T2100,12.640245
20250511T2200,12.200245
20250511T2300,13.0602455
20250512T0000,12.5602455
20250512T0100,11.610246
20250512T0200,10.520246
20250512T0300,10.290245
20250512T0400,9.840245
20250512T0500,11.360246
20250512T0600,13.580245
20250512T0700,15.050245
20250512T0800,16.530245
20250512T0900,17.450245
20250512T1000,18.090246
20250512T1100,18.130245
20250512T1200,18.860245
20250512T1300,19.000246
20250512T1400,18.410246
20250512T1500,17.620245
20250512T1600,16.180246
20250512T1700,14.840245
20250512T1800,13.990245
20250512T1900,12.970245
20250512T2000,12.630245
20250512T2100,12.300245
20250512T2200,12.350245
20250512T2300,11.780245
20250513T0000,11.790245
20250513T0100,11.430245
20250513T0200,11.130245
20250513T0300,10.970245
20250513T0400,10.520246
20250513T0500,11.030245
20250513T0600,12.400246
20250513T0700,13.920245
20250513T0800,14.950245
20250513T0900,16.380245
20250513T1000,17.010244
20250513T1100,18.580246
20250513T1200,19.690245
20250513T1300,19.930244
20250513T1400,20.930244
20250513T1500,21.460245
20250513T1600,21.000246
20250513T1700,19.920246
20250513T1800,18.330246
20250513T1900,15.180245
20250513T2000,14.090245
20250513T2100,12.910245
20250513T2200,11.710245
20250513T2300,10.440246
20250514T0000,9.530245
20250514T0100,8.870245
20250514T0200,7.9902453
20250514T0300,7.880245
20250514T0400,7.2402453
20250514T0500,8.800245
20250514T0600,11.930245
20250514T0700,15.020246
20250514T0800,17.650246
20250514T0900,19.540245
20250514T1000,21.080246
20250514T1100,21.940245
20250514T1200,22.470245
20250514T1300,23.030245
20250514T1400,23.280245
20250514T1500,24.000246
20250514T1600,22.920246
20250514T1700,22.400246
20250514T1800,20.710245
20250514T1900,19.380245
20250514T2000,15.990245
20250514T2100,13.670245
20250514T2200,13.730246
20250514T2300,12.160245
20250515T0000,11.070246
20250515T0100,10.300245
20250515T0200,8.910245
20250515T0300,8.470245
20250515T0400,7.8702455
20250515T0500,8.730246
20250515T0600,12.300245
20250515T0700,15.620245
20250515T0800,17.370245
20250515T0900,19.250246
20250515T1000,20.070246
20250515T1100,20.690245
20250515T1200,21.070246
20250515T1300,21.480246
20250515T1400,20.840246
20250515T1500,20.910246
20250515T1600,20.000246
20250515T1700,18.990246
20250515T1800,17.730246
20250515T1900,16.390245
20250515T2000,15.010245
20250515T2100,13.430245
20250515T2200,11.950245
20250515T2300,10.400246
20250516T0000,8.880245
20250516T0100,7.3102455
20250516T0200,6.480245
20250516T0300,5.8402452
20250516T0400,4.790245
20250516T0500,7.040245
20250516T0600,10.400246
20250516T0700,13.490245
20250516T0800,15.140245
20250516T0900,16.510246
20250516T1000,18.150246
20250516T1100,18.570246
20250516T1200,18.720245
20250516T1300,18.980246
20250516T1400,19.310246
20250516T1500,19.050245
20250516T1600,18.570246
20250516T1700,18.150246
20250516T1800,16.720245
20250516T1900,15.430245
20250516T2000,12.400246
20250516T2100,11.290245
20250516T2200,11.530245
20250516T2300,10.860246
20250517T0000,9.860246
20250517T0100,8.660245
20250517T0200,7.400245
20250517T0300,5.9302454
20250517T0400,5.1802454
20250517T0500,7.230245
20250517T0600,11.030245
20250517T0700,13.980246
20250517T0800,15.960245
20250517T0900,18.020245
20250517T1000,18.530245
20250517T1100,19.260244
20250517T1200,19.370245
20250517T1300,19.540245
20250517T1400,19.460245
20250517T1500,19.260244
20250517T1600,18.610245
20250517T1700,18.140245
20250517T1800,16.950245
20250517T1900,14.660245
20250517T2000,13.020246
20250517T2100,12.080245
20250517T2200,11.340245
20250517T2300,10.750245
20250518T0000,10.540245
20250518T0100,10.690246
20250518T0200,10.260245
20250518T0300,9.640245
20250518T0400,8.540245
20250518T0500,8.860246
20250518T0600,11.520246
20250518T0700,14.220245
20250518T0800,16.440247
20250518T0900,17.900246
20250518T1000,18.730246
20250518T1100,19.510244
20250518T1200,20.070246
20250518T1300,20.970245
20250518T1400,21.310246
20250518T1500,21.480246
20250518T1600,21.360245
20250518T1700,21.060246
20250518T1800,19.540245
20250518T1900,17.870245
20250518T2000,15.070246
20250518T2100,12.380245
20250518T2200,10.400246
20250518T2300,9.580245
20250519T0000,8.650246
20250519T0100,8.420245
20250519T0200,7.960245
20250519T0300,6.7002454
20250519T0400,6.610245
20250519T0500,8.660245
20250519T0600,11.550245
20250519T0700,14.960245
20250519T0800,16.940245
20250519T0900,19.480246
20250519T1000,21.080246
20250519T1100,22.090246
20250519T1200,22.590246
20250519T1300,23.430244
20250519T1400,24.090246
20250519T1500,24.470245
20250519T1600,24.180244
20250519T1700,23.470245
20250519T1800,21.180244
20250519T1900,20.090246
20250519T2000,18.800245
20250519T2100,16.780245
20250519T2200,16.040245
20250519T2300,16.160246
20250520T0000,15.880245
20250520T0100,14.910245
20250520T0200,14.3102455
20250520T0300,13.910245
20250520T0400,13.480246
20250520T0500,13.770246
20250520T0600,14.830245
20250520T0700,15.780245
20250520T0800,16.890245
20250520T0900,18.020245
20250520T1000,19.560246
20250520T1100,19.900246
20250520T1200,20.430244
20250520T1300,20.070246
20250520T1400,20.030245
20250520T1500,19.540245
20250520T1600,19.060246
20250520T1700,18.230246
20250520T1800,17.140245
20250520T1900,16.780245
20250520T2000,16.080246
20250520T2100,15.100245
20250520T2200,14.150246
20250520T2300,14.040245
20250521T0000,13.820246
20250521T0100,13.390245
20250521T0200,13.270246
20250521T0300,12.950245
20250521T0400,12.780245
20250521T0500,13.530245
20250521T0600,14.910245
20250521T0700,16.180246
20250521T0800,17.400246
20250521T0900,18.780245
20250521T1000,19.280245
20250521T1100,19.880245
20250521T1200,20.540245
20250521T1300,20.580246
20250521T1400,20.100245
20250521T1500,19.330246
20250521T1600,18.470245
20250521T1700,17.090246
20250521T1800,15.640245
20250521T1900,14.130245
20250521T2000,13.460245
20250521T2100,12.400246
20250521T2200,12.070246
20250521T2300,11.700245
20250522T0000,11.340245
20250522T0100,11.230246
20250522T0200,11.3102455
20250522T0300,11.370245
20250522T0400,11.530245
20250522T0500,11.590245
20250522T0600,11.950245
20250522T0700,12.010245
20250522T0800,12.270246
20250522T0900,12.500245
20250522T1000,13.050245
20250522T1100,13.300245
20250522T1200,14.180245
20250522T1300,14.490245
20250522T1400,15.200245
20250522T1500,15.670245
20250522T1600,15.820246
20250522T1700,15.630245
20250522T1800,14.650246
20250522T1900,13.820246
20250522T2000,12.860246
20250522T2100,11.910245
20250522T2200,10.220245
20250522T2300,9.930245
20250523T0000,9.030245
20250523T0100,8.660245
20250523T0200,8.570246
20250523T0300,8.510245
20250523T0400,8.070246
20250523T0500,8.920245
20250523T0600,10.570246
20250523T0700,11.900246
20250523T0800,12.890245
20250523T0900,13.730246
20250523T1000,14.150246
20250523T1100,15.200245
20250523T1200,15.960245
20250523T1300,16.730246
20250523T1400,16.570246
20250523T1500,17.390245
20250523T1600,16.960245
20250523T1700,16.540245
20250523T1800,15.120245
20250523T1900,12.840245
20250523T2000,11.420245
20250523T2100,9.290245
20250523T2200,8.410246
20250523T2300,6.2202454
20250524T0000,7.480245
20250524T0100,6.980245
20250524T0200,7.0802455
20250524T0300,6.4702454
20250524T0400,6.3402452
20250524T0500,6.170245
20250524T0600,9.180245
20250524T0700,11.940246
20250524T0800,13.790245
20250524T0900,15.680245
20250524T1000,16.080246
20250524T1100,16.920246
20250524T1200,18.380245
20250524T1300,18.330246
20250524T1400,19.390245
20250524T1500,19.420246
20250524T1600,18.210245
20250524T1700,16.940245
20250524T1800,15.740245
20250524T1900,14.440246
20250524T2000,13.280245
20250524T2100,12.960245
20250524T2200,13.040245
20250524T2300,13.040245
20250525T0000,13.070246
20250525T0100,12.880245
20250525T0200,12.870245
20250525T0300,12.760245
20250525T0400,12.680245
20250525T0500,12.880245
20250525T0600,13.800245
20250525T0700,14.550245
20250525T0800,15.3102455
20250525T0900,16.820246
20250525T1000,18.850245
20250525T1100,20.190245
20250525T1200,20.550245
20250525T1300,20.820246
20250525T1400,20.970245
20250525T1500,20.530245
20250525T1600,20.150246
20250525T1700,19.660246
20250525T1800,18.710245
20250525T1900,17.320246
20250525T2000,16.710245
20250525T2100,15.900246
20250525T2200,15.800245
20250525T2300,15.280245
20250526T0000,14.770246
20250526T0100,14.380245
20250526T0200,14.380245
20250526T0300,14.270246
20250526T0400,13.920245
20250526T0500,14.070246
20250526T0600,14.090245
20250526T0700,14.590245
20250526T0800,15.040245
20250526T0900,15.460245
20250526T1000,15.630245
20250526T1100,15.970245
20250526T1200,16.550245
20250526T1300,17.810246
20250526T1400,18.010244
20250526T1500,18.600245
20250526T1600,18.440245
20250526T1700,17.710245
20250526T1800,16.930244
20250526T1900,14.920245
20250526T2000,12.970245
20250526T2100,11.800245
20250526T2200,12.540245
20250526T2300,11.410245
20250527T0000,11.050245
20250527T0100,10.750245
20250527T0200,10.880245
20250527T0300,10.850245
20250527T0400,10.520246
20250527T0500,11.610246
20250527T0600,12.950245
20250527T0700,14.890245
20250527T0800,16.810246
20250527T0900,18.630245
20250527T1000,18.670246
20250527T1100,19.130245
20250527T1200,18.970245
20250527T1300,19.320246
20250527T1400,19.860245
20250527T1500,20.650246
20250527T1600,20.060246
20250527T1700,19.670246
20250527T1800,18.710245
20250527T1900,16.790245
20250527T2000,15.280245
20250527T2100,14.730246
20250527T2200,14.730246
20250527T2300,14.970245
20250528T0000,14.600245
20250528T0100,14.570246
20250528T0200,14.700245
20250528T0300,14.950245
20250528T0400,14.600245
20250528T0500,15.460245
20250528T0600,16.490246
20250528T0700,17.530245
20250528T0800,17.650246
20250528T0900,17.220245
20250528T1000,16.440247
20250528T1100,16.260246
20250528T1200,16.060246
20250528T1300,15.680245
20250528T1400,15.600245
20250528T1500,15.650246
20250528T1600,15.760245
20250528T1700,15.670245
20250528T1800,15.490245
20250528T1900,15.280245
20250528T2000,15.080245
20250528T2100,14.530245
20250528T2200,14.250245
20250528T2300,14.040245
20250529T0000,13.660245
20250529T0100,13.170245
20250529T0200,12.800245
20250529T0300,12.410245
20250529T0400,12.160245
20250529T0500,14.100245
20250529T0600,14.780245
20250529T0700,15.980246
20250529T0800,16.590246
20250529T0900,18.220245
20250529T1000,19.160246
20250529T1100,20.850245
20250529T1200,21.330246
20250529T1300,21.970245
20250529T1400,22.690245
20250529T1500,23.510244
20250529T1600,23.030245
20250529T1700,22.810246
20250529T1800,21.040245
20250529T1900,18.190245
20250529T2000,17.120245
20250529T2100,14.750245
20250529T2200,13.700245
20250529T2300,12.390245
20250530T0000,11.460245
20250530T0100,10.430245
20250530T0200,10.280245
20250530T0300,9.8102455
20250530T0400,10.130245
20250530T0500,12.010245
20250530T0600,15.200245
20250530T0700,18.360245
20250530T0800,21.250246
20250530T0900,22.880245
20250530T1000,24.490246
20250530T1100,25.630245
20250530T1200,27.130245
20250530T1300,27.600245
20250530T1400,28.370245
20250530T1500,28.790245
20250530T1600,28.500246
20250530T1700,28.120245
20250530T1800,26.120245
20250530T1900,23.610245
20250530T2000,20.080246
20250530T2100,17.290245
20250530T2200,15.590245
20250530T2300,14.150246
20250531T0000,14.240245
20250531T0100,13.440246
20250531T0200,12.800245
20250531T0300,12.290245
20250531T0400,12.540245
20250531T0500,14.420245
20250531T0600,17.870245
20250531T0700,21.100245
20250531T0800,24.050245
20250531T0900,26.350245
20250531T1000,28.080246
20250531T1100,29.430244
20250531T1200,29.820246
20250531T1300,30.640245
20250531T1400,31.270245
20250531T1500,30.670246
20250531T1600,29.980246
20250531T1700,28.370245
20250531T1800,26.010244
20250531T1900,23.810246
20250531T2000,22.340246
20250531T2100,22.340246
20250531T2200,20.060246
20250531T2300,19.200245
20250601T0000,18.220245
20250601T0100,17.610245
20250601T0200,17.820246
20250601T0300,17.310246
20250601T0400,17.050245
20250601T0500,17.870245
20250601T0600,19.910246
20250601T0700,21.910246
20250601T0800,23.580246
20250601T0900,25.440245
20250601T1000,27.230246
20250601T1100,27.780245
20250601T1200,28.750246
20250601T1300,27.410246
20250601T1400,27.870245
20250601T1500,27.720245
20250601T1600,26.210245
20250601T1700,24.560246
20250601T1800,22.800245
20250601T1900,20.770245
20250601T2000,19.260244
20250601T2100,18.360245
20250601T2200,18.040245
20250601T2300,17.640245
20250602T0000,17.760244
20250602T0100,17.510244
20250602T0200,17.050245
20250602T0300,16.860245
20250602T0400,16.840246
20250602T0500,16.890245
20250602T0600,17.050245
20250602T0700,17.360245
20250602T0800,17.720245
20250602T0900,18.070246
20250602T1000,19.530245
20250602T1100,20.310246
20250602T1200,20.130245
20250602T1300,18.940245
20250602T1400,18.590246
20250602T1500,18.780245
20250602T1600,18.620245
20250602T1700,18.420246
20250602T1800,17.830246
20250602T1900,17.250246
20250602T2000,16.940245
20250602T2100,16.490246
20250602T2200,16.160246
20250602T2300,16.150246
20250603T0000,16.250246
20250603T0100,16.280245
20250603T0200,15.800245
20250603T0300,15.370245
20250603T0400,16.000246
20250603T0500,16.080246
20250603T0600,16.680244
20250603T0700,17.910246
20250603T0800,19.270245
20250603T0900,20.350245
20250603T1000,21.140245
20250603T1100,21.780245
20250603T1200,22.650246
20250603T1300,21.900246
20250603T1400,20.670246
20250603T1500,20.700245
20250603T1600,20.360245
20250603T1700,20.660246
20250603T1800,20.570246
20250603T1900,19.350245
20250603T2000,16.830246
20250603T2100,17.040245
20250603T2200,16.470245
20250603T2300,16.520247
20250604T0000,16.230246
20250604T0100,16.210245
20250604T0200,15.630245
20250604T0300,15.910245
20250604T0400,16.020247
20250604T0500,16.210245
20250604T0600,16.560246
20250604T0700,17.580246
20250604T0800,18.400246
20250604T0900,19.320246
20250604T1000,19.660246
20250604T1100,20.700245
20250604T1200,21.530245
20250604T1300,21.640245
20250604T1400,20.040245
20250604T1500,18.470245
20250604T1600,18.030245
20250604T1700,17.650246
20250604T1800,17.170246
20250604T1900,16.880245
20250604T2000,16.610245
20250604T2100,16.150246
20250604T2200,15.870245
20250604T2300,15.630245
20250605T0000,14.950245
20250605T0100,14.890245
20250605T0200,14.860246
20250605T0300,14.660245
20250605T0400,14.510245
20250605T0500,14.840245
20250605T0600,15.650246
20250605T0700,16.820246
20250605T0800,17.640245
20250605T0900,18.110245
20250605T1000,18.860245
20250605T1100,19.710245
20250605T1200,19.260244
20250605T1300,18.880245
20250605T1400,19.560246
20250605T1500,20.470245
20250605T1600,20.560246
20250605T1700,20.300245
20250605T1800,19.670246
20250605T1900,18.220245
20250605T2000,17.740246
20250605T2100,17.330246
20250605T2200,17.170246
20250605T2300,17.180244
20250606T0000,17.410246
20250606T0100,17.670246
20250606T0200,18.050245
20250606T0300,18.260244
20250606T0400,18.260244
20250606T0500,18.500246
20250606T0600,19.670246
20250606T0700,20.450245
20250606T0800,20.710245
20250606T0900,20.170246
20250606T1000,20.790245
20250606T1100,21.330246
20250606T1200,22.800245
20250606T1300,23.460245
20250606T1400,23.410246
20250606T1500,22.710245
20250606T1600,21.820246
20250606T1700,20.460245
20250606T1800,18.840246
20250606T1900,17.890245
20250606T2000,17.510244
20250606T2100,17.440245
20250606T2200,17.720245
20250606T2300,17.260244
20250607T0000,17.020245
20250607T0100,16.900246
20250607T0200,16.870245
20250607T0300,16.750246
20250607T0400,16.430246
20250607T0500,16.790245
20250607T0600,17.360245
20250607T0700,17.220245
20250607T0800,16.920246
20250607T0900,17.140245
20250607T1000,17.190245
20250607T1100,16.300245
20250607T1200,16.300245
20250607T1300,17.040245
20250607T1400,17.820246
20250607T1500,18.190245
20250607T1600,18.540245
20250607T1700,18.580246
20250607T1800,17.990246
20250607T1900,17.040245
20250607T2000,15.850245
20250607T2100,15.670245
20250607T2200,16.410246
20250607T2300,16.210245
20250608T0000,16.530245
20250608T0100,16.710245
20250608T0200,16.610245
20250608T0300,16.370245
20250608T0400,16.080246
20250608T0500,16.120245
20250608T0600,16.320246
20250608T0700,16.540245
20250608T0800,17.020245
20250608T0900,16.700245
20250608T1000,15.960245
20250608T1100,16.320246
20250608T1200,16.900246
20250608T1300,17.710245
20250608T1400,18.540245
20250608T1500,19.460245
20250608T1600,19.420246
20250608T1700,18.750246
20250608T1800,17.740246
20250608T1900,15.740245
20250608T2000,13.340245
20250608T2100,12.110246
20250608T2200,11.800245
20250608T2300,9.920245
20250609T0000,8.960245
20250609T0100,8.960245
20250609T0200,9.230246
20250609T0300,8.550245
